gamma,alpha,sigma,psi,g,R0IN,qua,quawh,qualow,rho,kappa,omega,S1_0,S2_0,S3_0,S4_0,S5_0,S6_0,S7_0,S8_0,S9_0,S10_0,S11_0,S12_0,S13_0,S14_0,S15_0,S16_0,S17_0,E1_0,E2_0,E3_0,E4_0,E5_0,E6_0,E7_0,E8_0,E9_0,E10_0,E11_0,E12_0,E13_0,E14_0,E15_0,E16_0,E17_0,I1_0,I2_0,I3_0,I4_0,I5_0,I6_0,I7_0,I8_0,I9_0,I10_0,I11_0,I12_0,I13_0,I14_0,I15_0,I16_0,I17_0,R1_0,R2_0,R3_0,R4_0,R5_0,R6_0,R7_0,R8_0,R9_0,R10_0,R11_0,R12_0,R13_0,R14_0,R15_0,R16_0,R17_0,J1_0,J2_0,J3_0,J4_0,J5_0,J6_0,J7_0,J8_0,J9_0,J10_0,J11_0,J12_0,J13_0,J14_0,J15_0,J16_0,J17_0,P1_0,P2_0,P3_0,P4_0,P5_0,P6_0,P7_0,P8_0,P9_0,P10_0,P11_0,P12_0,P13_0,P14_0,P15_0,P16_0,P17_0,loglik,loglik.se
0.144736842,1,0.20630519,0.974902999,9.7,2.04023895,0.488448598,0.266392263,0.000389809,1,0.53402357,0.996371548,0.958340684,0.983761757,0.925362212,0.962322354,0.979553597,0.972688783,0.935474179,0.982552486,0.958321528,0.852140024,0.974499424,0.894247681,0.949867219,0.9691488,0.978630138,0.948152509,0.988210679,7.99E-07,9.36E-06,2.21E-06,1.21E-06,3.72E-05,6.32E-07,4.73E-06,8.25E-05,7.42E-06,7.33E-06,3.10E-06,0.018808151,3.99E-06,4.25E-06,1.07E-05,1.53E-06,3.40E-06,9.12E-07,5.04E-06,6.56E-06,4.74E-06,1.21E-05,9.02E-07,6.96E-07,6.02E-06,2.16E-06,4.50E-05,3.20E-06,8.99E-05,1.49E-06,2.41E-06,6.09E-06,2.00E-06,1.32E-05,4.90E-06,1.27E-06,6.02E-06,1.99E-06,7.67E-06,4.20E-06,3.65E-06,4.06E-06,5.82E-06,1.30E-05,3.11E-06,7.43E-05,3.08E-06,5.38E-06,5.83E-06,2.48E-06,7.76E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01E-06,6.40E-06,1.72E-06,3.52E-06,4.75E-06,2.74E-07,8.39E-07,1.12E-06,2.89E-05,2.77E-05,3.39E-06,5.68E-05,5.51E-07,9.96E-06,5.67E-06,4.99E-06,1.60E-05,-1694.53073,0
0.452631579,1,0.121622658,0.931745456,9.7,1.448273806,0.475495505,0.265657736,0.000198521,1,0.778434502,0.991652307,0.981811115,0.986319261,0.899518139,0.972021772,0.981246278,0.93983686,0.958255322,0.971624717,0.958410942,0.905686338,0.994433624,0.730263873,0.956485548,0.970103281,0.968266567,0.956862941,0.982694812,1.56E-06,2.13E-05,4.98E-06,3.91E-06,2.90E-05,1.43E-06,4.55E-06,4.18E-05,5.75E-06,3.97E-06,1.82E-06,0.018898382,4.92E-06,2.58E-06,8.34E-06,1.85E-06,7.80E-06,6.73E-07,2.89E-06,2.73E-06,4.27E-06,1.29E-05,6.67E-07,4.57E-07,8.08E-06,1.33E-06,5.94E-05,2.56E-06,5.34E-05,1.03E-06,4.75E-06,4.26E-06,1.57E-06,9.82E-06,4.22E-06,2.07E-06,4.09E-06,1.33E-06,1.98E-05,4.58E-06,5.42E-06,6.00E-06,7.96E-06,3.02E-05,1.84E-06,0.000380515,2.76E-06,3.18E-06,5.31E-06,8.47E-07,6.67E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.21E-07,1.08E-05,1.48E-06,2.18E-06,1.22E-05,7.53E-07,2.49E-06,3.91E-07,3.71E-05,6.77E-05,1.96E-06,4.07E-05,5.03E-07,1.26E-05,7.20E-06,4.30E-06,2.24E-05,-1694.588374,0
0.452631579,1,0.121119591,0.826824135,9.7,1.666276433,0.466046575,0.261931055,0.000223542,1,0.85879232,0.982559013,0.952920338,0.979199502,0.970721394,0.970746271,0.981796443,0.978442943,0.967272538,0.97657331,0.938978497,0.933509525,0.991048758,0.88214703,0.939409434,0.960551513,0.948541477,0.925106962,0.976652508,7.75E-07,9.96E-06,3.71E-06,1.05E-06,3.00E-05,8.97E-07,2.06E-06,1.26E-05,3.25E-06,5.16E-06,1.32E-06,0.020100627,5.96E-06,1.02E-06,8.10E-06,3.78E-07,2.37E-06,4.45E-07,1.90E-06,8.19E-06,6.27E-06,1.01E-05,5.02E-07,7.59E-07,9.52E-06,2.31E-06,4.82E-05,1.71E-06,8.12E-05,4.65E-07,3.25E-06,1.26E-06,8.60E-07,1.18E-05,2.12E-06,9.34E-07,3.53E-06,9.83E-07,9.11E-06,5.55E-06,2.86E-06,1.77E-06,6.62E-06,1.27E-05,5.17E-06,0.000553767,1.52E-06,1.19E-05,2.37E-06,1.95E-06,1.07E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01E-06,2.27E-06,2.97E-06,2.91E-06,7.58E-06,3.42E-07,3.25E-06,8.87E-07,3.66E-05,5.63E-05,1.42E-06,8.31E-05,1.39E-06,1.55E-05,3.59E-06,3.74E-06,1.89E-05,-1694.636588,0
0.310526316,1,0.153972311,0.949646054,9.7,1.407943478,0.479370133,0.263136573,0.000207978,1,0.901437815,0.987821925,0.965658333,0.966280257,0.950674696,0.956078447,0.965119862,0.970547499,0.927690986,0.985087726,0.95763946,0.955991752,0.982940756,0.832075658,0.98335095,0.992173739,0.944342362,0.910940564,0.977323569,2.46E-06,1.58E-05,3.24E-06,2.19E-06,4.60E-05,2.26E-06,3.46E-06,0.000108989,4.32E-06,7.36E-06,4.09E-07,0.025447531,7.13E-06,6.63E-06,8.00E-06,9.68E-07,4.64E-06,7.92E-07,4.86E-06,6.88E-06,6.84E-06,2.47E-05,2.31E-07,8.21E-07,2.99E-06,5.68E-07,3.66E-05,6.00E-06,0.000130695,1.45E-06,2.80E-06,5.82E-06,5.53E-07,5.41E-06,3.12E-06,1.25E-06,7.10E-06,1.89E-06,1.53E-05,7.08E-06,1.07E-06,3.68E-06,3.11E-06,4.67E-06,5.17E-06,6.65E-05,1.65E-06,9.02E-06,3.71E-06,2.31E-06,3.63E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64E-07,5.72E-06,3.44E-06,3.97E-06,6.23E-06,2.60E-07,4.82E-06,9.26E-07,2.65E-05,4.55E-05,4.65E-06,9.35E-05,1.28E-06,1.82E-05,4.91E-06,1.50E-06,1.15E-05,-1694.943848,0
0.144736842,1,0.215800264,0.964328134,9.7,2.005058154,0.488641868,0.270986626,0.000330347,1,0.896843518,0.956472324,0.958871161,0.979204462,0.923797912,0.941960465,0.991502548,0.980726388,0.971376455,0.973249477,0.962731746,0.897695499,0.976728907,0.900987961,0.964065905,0.978256075,0.982921063,0.935643604,0.958878913,1.67E-06,2.13E-05,2.27E-06,5.73E-06,2.02E-05,2.14E-06,5.75E-06,4.05E-05,7.18E-06,3.19E-06,1.38E-06,0.022036188,5.37E-06,3.05E-06,7.90E-06,1.53E-06,7.50E-06,7.28E-07,4.39E-06,5.22E-06,4.44E-06,3.51E-05,3.11E-07,6.62E-07,5.62E-06,2.20E-06,4.31E-05,2.49E-06,5.76E-05,1.61E-06,6.04E-06,1.34E-06,1.18E-06,5.76E-06,2.18E-06,8.32E-07,6.06E-06,2.08E-06,1.32E-05,3.31E-06,5.02E-06,1.65E-06,4.91E-06,4.34E-06,4.88E-06,0.00033179,2.53E-06,6.65E-06,3.11E-06,2.65E-06,7.17E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.16E-07,1.03E-05,2.55E-06,3.47E-06,5.73E-06,3.82E-07,3.49E-06,2.86E-07,4.15E-05,7.47E-05,2.25E-06,0.000144346,1.41E-06,1.93E-05,4.80E-06,3.61E-06,2.20E-05,-1695.024174,0
0.263157895,1,0.180530123,0.893903165,9.7,1.692038892,0.471578316,0.27433254,0.000219575,1,0.932424827,0.992231355,0.964935718,0.969609393,0.944838572,0.94995744,0.969057808,0.958227485,0.922440179,0.986195315,0.963820657,0.953784333,0.985600872,0.79943646,0.981440214,0.992085666,0.951047721,0.894429197,0.970492665,2.91E-06,1.38E-05,2.79E-06,1.72E-06,4.91E-05,2.47E-06,3.69E-06,8.34E-05,4.32E-06,8.12E-06,5.42E-07,0.017693552,6.53E-06,5.09E-06,6.89E-06,8.74E-07,4.90E-06,9.83E-07,6.01E-06,6.76E-06,4.81E-06,2.63E-05,2.28E-07,1.24E-06,3.80E-06,6.90E-07,3.69E-05,4.35E-06,8.86E-05,1.77E-06,2.33E-06,7.32E-06,7.31E-07,5.32E-06,3.39E-06,9.95E-07,6.46E-06,2.01E-06,1.42E-05,5.91E-06,8.73E-07,3.24E-06,3.74E-06,6.26E-06,4.33E-06,0.000109583,1.67E-06,9.60E-06,2.86E-06,2.57E-06,4.01E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66E-07,4.92E-06,2.98E-06,3.42E-06,5.53E-06,2.86E-07,4.68E-06,1.54E-06,2.82E-05,3.11E-05,4.15E-06,0.000128842,1.08E-06,1.99E-05,4.36E-06,1.91E-06,1.54E-05,-1695.112356,0
0.476315789,1,0.124223351,0.923671753,9.7,1.544512356,0.460659741,0.257508132,0.000231837,1,0.832021103,0.992843901,0.949429838,0.982898531,0.958287916,0.964794066,0.973872003,0.976389594,0.969673997,0.980736176,0.933808517,0.925320545,0.989895093,0.849108698,0.935572583,0.963172005,0.950587759,0.923248066,0.978772553,7.43E-07,8.40E-06,2.58E-06,1.14E-06,3.61E-05,1.18E-06,2.43E-06,2.31E-05,3.19E-06,5.55E-06,1.21E-06,0.018757363,6.36E-06,1.58E-06,8.69E-06,5.12E-07,1.85E-06,3.71E-07,1.89E-06,1.12E-05,5.03E-06,9.58E-06,3.70E-07,7.17E-07,6.68E-06,2.23E-06,4.31E-05,2.68E-06,8.03E-05,5.55E-07,4.57E-06,1.53E-06,8.52E-07,1.38E-05,1.66E-06,8.27E-07,3.53E-06,8.99E-07,8.72E-06,5.21E-06,2.96E-06,1.97E-06,6.35E-06,1.47E-05,6.51E-06,0.00037173,1.33E-06,1.33E-05,2.02E-06,1.26E-06,7.99E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.53E-07,3.18E-06,1.75E-06,3.75E-06,9.28E-06,5.52E-07,2.67E-06,7.64E-07,3.63E-05,7.10E-05,9.99E-07,7.46E-05,1.07E-06,1.32E-05,3.33E-06,4.00E-06,2.42E-05,-1695.123617,0
0.121052632,1,0.274026469,0.814722463,9.7,1.972760567,0.515589006,0.299215435,0.000247586,1,0.482761537,0.988504745,0.980428411,0.979441442,0.876144554,0.976814502,0.979608711,0.954411154,0.963961947,0.960806168,0.94536797,0.881639908,0.995103489,0.740511103,0.952755366,0.977240357,0.9742776,0.961564048,0.985481716,1.65E-06,4.50E-05,4.78E-06,4.93E-06,2.87E-05,1.03E-06,5.54E-06,4.09E-05,7.97E-06,6.24E-06,1.93E-06,0.020484766,3.93E-06,3.05E-06,1.10E-05,1.93E-06,6.06E-06,6.96E-07,2.70E-06,4.76E-06,4.92E-06,1.53E-05,7.95E-07,5.52E-07,7.87E-06,1.81E-06,6.20E-05,3.98E-06,4.22E-05,9.02E-07,4.79E-06,3.52E-06,1.37E-06,1.10E-05,5.27E-06,1.82E-06,5.75E-06,1.65E-06,2.27E-05,5.31E-06,4.01E-06,6.64E-06,7.23E-06,1.97E-05,2.22E-06,0.000286064,3.19E-06,3.72E-06,5.68E-06,9.14E-07,7.49E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.90E-07,8.77E-06,1.82E-06,2.77E-06,7.01E-06,9.49E-07,2.19E-06,4.95E-07,2.98E-05,8.25E-05,2.37E-06,7.28E-05,2.98E-07,1.37E-05,7.16E-06,3.18E-06,1.74E-05,-1695.192025,0
0.168421053,1,0.20439942,0.840502351,9.7,1.519373062,0.508379525,0.28498162,0.000218896,1,0.329230937,0.981739191,0.979745868,0.985419646,0.950463835,0.947796197,0.982806156,0.945244968,0.928348368,0.964969102,0.95761532,0.96474648,0.984736159,0.64461517,0.951443834,0.978987045,0.962737288,0.940005993,0.980493942,1.40E-06,1.75E-05,2.57E-06,3.80E-06,3.15E-05,1.39E-06,3.65E-06,6.84E-05,3.61E-06,4.46E-06,7.09E-07,0.022151609,5.69E-06,5.26E-06,1.57E-05,9.64E-07,5.04E-06,8.28E-07,4.54E-06,2.74E-06,3.39E-06,1.50E-05,5.56E-07,7.14E-07,7.22E-06,2.25E-06,5.12E-05,1.95E-06,8.80E-05,1.18E-06,8.91E-06,7.06E-06,5.23E-07,1.52E-05,2.08E-06,1.59E-06,8.97E-06,2.76E-06,2.12E-05,7.61E-06,3.24E-06,2.88E-06,9.84E-06,3.29E-05,3.65E-06,0.000188595,2.01E-06,5.78E-06,3.15E-06,4.11E-06,7.92E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75E-06,7.82E-06,2.01E-06,2.37E-06,5.31E-06,6.69E-07,5.94E-06,1.55E-06,3.37E-05,8.13E-05,2.82E-06,5.78E-05,8.85E-07,1.96E-05,3.50E-06,2.76E-06,2.14E-05,-1695.290298,0
0.428947368,1,0.110169465,0.903245415,9.7,1.652896377,0.460333489,0.249128908,0.000278147,1,0.69556761,0.983526563,0.979991615,0.98452177,0.902722881,0.946103796,0.981803014,0.950904677,0.970232837,0.988940048,0.961108274,0.91734454,0.976088865,0.773181393,0.972534917,0.960458592,0.970344122,0.909985832,0.978848596,7.03E-07,2.13E-05,1.73E-06,2.01E-06,3.63E-05,9.89E-07,5.10E-06,7.06E-06,8.87E-06,1.16E-05,1.20E-06,0.018130229,2.43E-06,3.69E-06,1.15E-05,2.68E-06,1.43E-06,9.74E-07,3.07E-06,5.16E-06,7.66E-06,2.01E-05,3.48E-07,1.25E-06,7.88E-06,1.40E-06,4.91E-05,5.97E-06,0.000153693,2.31E-06,4.09E-06,2.53E-06,1.42E-06,1.49E-05,8.15E-07,1.71E-06,9.25E-06,1.87E-06,4.70E-06,4.51E-06,1.82E-06,1.72E-06,9.30E-06,1.76E-05,4.18E-06,0.000523186,1.98E-06,7.36E-06,2.46E-06,3.51E-06,4.55E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.38E-07,7.49E-06,2.94E-06,3.82E-06,6.62E-06,6.06E-07,4.99E-06,5.10E-07,2.07E-05,4.63E-05,2.87E-06,5.64E-05,1.14E-06,1.87E-05,5.96E-06,9.88E-07,1.20E-05,-1695.318377,0
0.286842105,1,0.179370274,0.916355973,9.7,1.54077193,0.483924314,0.282140524,0.0001887,1,0.761626196,0.989620279,0.954199512,0.975159204,0.94499553,0.95639418,0.962039367,0.95736,0.918678867,0.986103848,0.950512231,0.969250868,0.987225245,0.806183295,0.980872006,0.990868822,0.950483949,0.892042007,0.971662352,2.90E-06,1.59E-05,2.59E-06,2.05E-06,3.94E-05,2.41E-06,3.96E-06,7.37E-05,4.01E-06,1.01E-05,5.96E-07,0.018912827,4.20E-06,6.01E-06,8.36E-06,8.30E-07,4.70E-06,9.59E-07,3.97E-06,6.75E-06,7.19E-06,2.86E-05,2.47E-07,1.07E-06,3.79E-06,7.98E-07,3.54E-05,4.41E-06,0.000149607,1.20E-06,1.92E-06,6.60E-06,7.63E-07,5.44E-06,2.49E-06,1.15E-06,7.29E-06,2.07E-06,1.16E-05,6.86E-06,1.17E-06,3.36E-06,3.51E-06,6.19E-06,4.24E-06,8.61E-05,1.80E-06,8.16E-06,3.30E-06,2.26E-06,3.13E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06E-07,5.07E-06,2.98E-06,2.81E-06,6.00E-06,4.21E-07,3.53E-06,1.20E-06,2.37E-05,4.39E-05,3.73E-06,9.99E-05,8.50E-07,1.87E-05,3.57E-06,1.66E-06,1.49E-05,-1695.377991,0
0.476315789,1,0.123402079,0.907570852,9.7,1.462254731,0.459667518,0.25547719,0.000232437,1,0.942684918,0.984497681,0.972849781,0.98265005,0.946778414,0.970342431,0.982365859,0.962776006,0.941505377,0.976962605,0.938183138,0.860116693,0.994786697,0.853294315,0.967204735,0.975295325,0.96862844,0.963333202,0.982563539,1.45E-06,8.86E-06,2.85E-06,2.77E-06,6.23E-05,9.59E-07,5.82E-06,5.33E-05,1.17E-05,4.88E-06,1.35E-06,0.021337443,3.43E-06,6.62E-06,8.79E-06,1.16E-06,6.46E-06,3.31E-07,1.47E-06,5.43E-06,7.41E-06,1.20E-05,2.94E-07,1.27E-06,7.74E-06,9.53E-07,4.35E-05,4.27E-06,9.86E-05,1.14E-06,6.40E-06,1.06E-05,1.54E-06,1.17E-05,1.31E-06,9.26E-07,2.84E-06,1.20E-06,1.75E-05,3.81E-06,2.16E-06,3.91E-06,6.34E-06,1.41E-05,6.66E-06,0.000290662,2.26E-06,4.52E-06,2.08E-06,3.00E-06,4.54E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.92E-07,1.29E-05,3.39E-06,2.99E-06,7.26E-06,3.95E-07,4.40E-06,1.36E-06,2.91E-05,9.20E-05,3.35E-06,4.23E-05,9.02E-07,2.49E-05,3.15E-06,2.18E-06,1.71E-05,-1695.410769,0
0.144736842,1,0.259560852,0.963042786,9.7,1.681550014,0.511941711,0.300707959,0.000193936,1,0.710189611,0.993603323,0.971453306,0.988400931,0.890724246,0.952967459,0.99078525,0.974101795,0.982179161,0.961136148,0.947452382,0.947179758,0.984716419,0.86266497,0.963493183,0.966298051,0.971439382,0.969806181,0.981258794,1.30E-06,1.30E-05,2.64E-06,2.41E-06,7.49E-05,6.35E-07,5.78E-06,2.89E-05,4.43E-06,5.25E-06,2.41E-06,0.025202441,5.04E-06,1.61E-06,7.12E-06,6.51E-07,7.46E-06,8.18E-07,5.29E-06,3.69E-06,7.97E-06,1.04E-05,7.22E-07,4.12E-07,7.32E-06,9.23E-07,6.99E-05,5.66E-06,0.000123032,1.69E-06,5.03E-06,4.41E-06,7.42E-07,9.36E-06,4.02E-06,1.23E-06,6.27E-06,2.54E-06,1.89E-05,8.16E-06,7.70E-06,4.22E-06,7.33E-06,1.61E-05,4.42E-06,0.00045533,1.93E-06,7.33E-06,3.97E-06,3.27E-06,2.77E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.30E-07,9.90E-06,1.79E-06,2.38E-06,4.98E-06,2.14E-07,1.37E-06,4.56E-07,2.83E-05,8.98E-05,2.08E-06,3.96E-05,5.57E-07,1.43E-05,2.83E-06,2.12E-06,9.79E-06,-1695.505804,0
0.5,1,0.122438864,0.892204288,9.7,1.463744927,0.463188531,0.264970459,0.000183271,1,0.869768479,0.983432124,0.963941307,0.98444426,0.945695924,0.962663049,0.977518213,0.964099608,0.955717033,0.961646392,0.937235895,0.858008213,0.993623732,0.828739436,0.97787638,0.9739062,0.970789063,0.960924796,0.976574199,1.65E-06,9.71E-06,2.57E-06,2.73E-06,6.31E-05,7.35E-07,5.41E-06,5.27E-05,9.99E-06,4.12E-06,1.23E-06,0.021815673,2.99E-06,4.05E-06,8.79E-06,1.74E-06,6.43E-06,3.52E-07,2.15E-06,6.56E-06,8.23E-06,1.40E-05,2.25E-07,1.29E-06,7.43E-06,8.28E-07,5.71E-05,4.82E-06,0.000101748,1.35E-06,7.96E-06,8.91E-06,2.90E-06,1.25E-05,1.41E-06,8.04E-07,2.66E-06,1.70E-06,1.90E-05,4.85E-06,1.99E-06,3.16E-06,5.08E-06,1.24E-05,8.31E-06,0.000269093,2.69E-06,3.99E-06,2.54E-06,2.05E-06,5.40E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.36E-07,1.85E-05,2.58E-06,2.69E-06,6.10E-06,4.54E-07,4.03E-06,1.55E-06,2.06E-05,9.56E-05,3.71E-06,4.56E-05,1.16E-06,2.11E-05,4.39E-06,1.97E-06,1.69E-05,-1695.537253,0
0.168421053,1,0.209474984,0.984261789,9.7,1.735233654,0.492587836,0.272049461,0.0002915,1,0.708036981,0.986437996,0.944888748,0.983661799,0.912566786,0.947084881,0.97703948,0.975685081,0.941683052,0.984855375,0.953788162,0.876145525,0.981029999,0.883651703,0.93653683,0.967802633,0.97593953,0.925474311,0.986898946,5.69E-07,1.30E-05,2.25E-06,1.17E-06,3.78E-05,7.30E-07,4.59E-06,8.24E-05,8.91E-06,7.22E-06,2.17E-06,0.022494526,3.28E-06,3.42E-06,1.25E-05,1.09E-06,4.43E-06,7.05E-07,4.83E-06,8.28E-06,5.64E-06,6.21E-06,6.12E-07,6.93E-07,7.91E-06,1.92E-06,6.72E-05,2.75E-06,0.00011491,1.19E-06,3.57E-06,5.44E-06,1.94E-06,1.31E-05,5.00E-06,1.03E-06,6.92E-06,2.33E-06,9.72E-06,3.90E-06,5.28E-06,4.64E-06,6.53E-06,1.91E-05,4.83E-06,0.000152754,2.50E-06,7.62E-06,4.07E-06,3.30E-06,1.18E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.43E-07,5.39E-06,1.91E-06,2.18E-06,5.65E-06,2.36E-07,8.29E-07,1.12E-06,3.43E-05,2.28E-05,2.84E-06,6.11E-05,7.37E-07,8.91E-06,4.45E-06,5.39E-06,1.99E-05,-1695.578002,0
0.452631579,1,0.126602798,0.962231794,9.7,1.320678206,0.474554156,0.263158799,0.000174451,1,0.773897037,0.96040155,0.983212335,0.979462125,0.949114257,0.953043308,0.985214882,0.941714436,0.919414913,0.966599337,0.954144258,0.962530169,0.979696469,0.715485936,0.95066069,0.98428543,0.967402763,0.950234783,0.972478026,1.22E-06,1.68E-05,2.59E-06,2.83E-06,3.01E-05,9.53E-07,3.55E-06,5.60E-05,4.62E-06,2.65E-06,6.15E-07,0.022828129,6.27E-06,4.71E-06,1.01E-05,1.37E-06,4.94E-06,6.61E-07,4.13E-06,1.84E-06,3.84E-06,1.62E-05,4.96E-07,7.30E-07,8.56E-06,1.85E-06,3.78E-05,1.92E-06,5.24E-05,1.14E-06,8.29E-06,7.10E-06,5.64E-07,1.40E-05,1.37E-06,1.41E-06,8.71E-06,2.88E-06,1.20E-05,8.49E-06,2.88E-06,3.46E-06,8.11E-06,1.98E-05,3.87E-06,0.000213694,1.71E-06,6.16E-06,2.82E-06,4.61E-06,1.37E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06E-06,7.94E-06,2.12E-06,2.68E-06,8.14E-06,7.69E-07,4.32E-06,1.50E-06,4.13E-05,7.64E-05,3.75E-06,4.95E-05,1.11E-06,1.72E-05,4.94E-06,3.45E-06,1.69E-05,-1695.65119,0
0.5,1,0.116175515,0.969159029,9.7,1.565563,0.455581466,0.251268132,0.000256622,1,0.818830132,0.963103827,0.945897352,0.979272869,0.9691563,0.958702832,0.976716721,0.978027166,0.970361447,0.980006892,0.934540501,0.941292146,0.990435017,0.882613184,0.948899138,0.972441083,0.960329393,0.927659199,0.982672189,9.60E-07,8.95E-06,3.34E-06,9.40E-07,3.70E-05,8.39E-07,2.40E-06,2.29E-05,2.49E-06,6.50E-06,1.50E-06,0.019948098,6.03E-06,1.08E-06,9.51E-06,4.95E-07,2.81E-06,4.82E-07,1.97E-06,1.03E-05,4.07E-06,8.41E-06,3.90E-07,1.06E-06,7.45E-06,2.37E-06,5.40E-05,1.98E-06,0.000107484,4.35E-07,4.48E-06,1.43E-06,1.06E-06,1.43E-05,1.46E-06,9.90E-07,3.34E-06,8.45E-07,6.62E-06,5.01E-06,2.96E-06,2.60E-06,4.77E-06,1.25E-05,6.36E-06,0.000396026,2.10E-06,1.18E-05,3.55E-06,1.84E-06,8.71E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10E-06,2.63E-06,2.11E-06,2.89E-06,6.37E-06,4.55E-07,2.80E-06,1.13E-06,3.09E-05,6.31E-05,8.02E-07,7.83E-05,1.13E-06,2.44E-05,3.17E-06,4.95E-06,2.45E-05,-1695.933906,0
0.168421053,1,0.260351375,0.887704356,9.7,1.69203639,0.523562339,0.321209059,0.000150216,1,0.263456046,0.990675418,0.97078537,0.972741057,0.972796724,0.986585258,0.992074945,0.963941136,0.967138291,0.964592115,0.941171517,0.92720758,0.988571735,0.750203671,0.962767828,0.976495727,0.957614162,0.967604315,0.971268997,1.47E-06,3.44E-05,3.70E-06,2.72E-06,7.57E-05,1.65E-06,1.75E-06,4.78E-05,4.78E-06,4.62E-06,1.52E-06,0.016675921,5.84E-06,9.61E-07,1.64E-05,5.53E-07,6.37E-06,6.95E-07,3.19E-06,5.82E-06,9.08E-06,1.93E-05,4.37E-07,1.14E-06,2.01E-06,1.43E-06,3.39E-05,4.67E-06,0.000187343,1.18E-06,5.19E-06,2.08E-06,1.02E-06,5.48E-06,3.06E-06,1.84E-06,2.98E-06,1.01E-06,1.84E-05,5.62E-06,1.28E-06,1.56E-06,3.23E-06,2.97E-05,2.50E-06,0.000309891,1.84E-06,2.15E-06,2.17E-06,1.15E-06,4.32E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.81E-07,8.96E-06,2.66E-06,3.85E-06,7.82E-06,5.52E-07,3.00E-06,5.21E-07,2.01E-05,6.53E-05,1.21E-06,0.000156507,1.41E-06,1.73E-05,3.01E-06,2.60E-06,8.11E-06,-1696.174698,0
0.405263158,1,0.139104563,0.934366351,9.7,1.682880575,0.45852321,0.265223313,0.000242527,1,0.919092877,0.98866995,0.966202138,0.989665215,0.888377239,0.97777813,0.974765547,0.957143157,0.935571373,0.981929088,0.945189301,0.945265624,0.989424073,0.737285138,0.986036558,0.966038771,0.957517053,0.902000203,0.982494763,1.17E-06,3.26E-05,3.54E-06,3.32E-06,4.20E-05,1.03E-06,2.93E-06,6.48E-05,5.83E-06,5.48E-06,3.15E-06,0.013314118,5.48E-06,8.65E-06,8.22E-06,1.27E-06,7.04E-06,4.68E-07,2.08E-06,6.04E-06,6.55E-06,1.72E-05,7.75E-07,3.10E-07,8.05E-06,1.22E-06,7.46E-05,4.94E-06,0.000144913,7.32E-07,2.64E-06,4.96E-06,4.61E-07,1.25E-05,3.30E-06,2.23E-06,3.97E-06,9.46E-07,3.71E-06,4.61E-06,7.75E-06,6.69E-06,7.99E-06,1.60E-05,3.50E-06,0.00014023,1.83E-06,1.37E-05,5.88E-06,8.70E-07,2.17E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35E-06,3.78E-06,2.13E-06,1.66E-06,1.10E-05,5.23E-07,1.92E-06,8.98E-07,2.09E-05,4.24E-05,4.54E-06,5.94E-05,7.76E-07,7.62E-06,3.97E-06,8.96E-07,1.15E-05,-1696.250737,0
